idx,x,y,z,nx,ny,nz,dx,dy,dz,seg_len,cumulative_len
458,0.180826,0.343694,0.688832,0.086089,-0.984423,0.153298,-0.974994,-0.057622,0.214631,0.003944,2.000990
459,0.177663,0.343216,0.690439,0.090233,-0.982666,0.161944,-0.974795,-0.062955,0.214035,0.003580,2.004570
460,0.173705,0.343207,0.691947,0.090297,-0.980572,0.174139,-0.975043,-0.067225,0.211596,0.004236,2.008806
461,0.170090,0.343436,0.692528,0.096145,-0.977800,0.186182,-0.975882,-0.069395,0.206977,0.003668,2.012474
462,0.165847,0.342667,0.693438,0.133879,-0.972707,0.189519,-0.977501,-0.070957,0.198638,0.004408,2.016882
463,0.161670,0.341631,0.694514,0.135549,-0.973767,0.182771,-0.980061,-0.073315,0.184678,0.004435,2.021317
464,0.157909,0.340951,0.695187,0.108057,-0.977612,0.180553,-0.983385,-0.077081,0.164353,0.003881,2.025198
465,0.153548,0.340285,0.695646,0.103692,-0.973776,0.202507,-0.987291,-0.080916,0.136784,0.004436,2.029634
466,0.149025,0.339722,0.696094,0.095300,-0.969837,0.224351,-0.991418,-0.083724,0.100403,0.004579,2.034213
467,0.144305,0.338986,0.696638,0.083219,-0.968869,0.233169,-0.994807,-0.086258,0.054032,0.004808,2.039021
468,0.139770,0.338466,0.697100,0.071173,-0.967558,0.242415,-0.995960,-0.089758,-0.002641,0.004589,2.043610
469,0.135310,0.338179,0.697691,0.056322,-0.972333,0.226706,-0.993030,-0.094370,-0.070610,0.004508,2.048117
470,0.129967,0.337812,0.698435,0.052113,-0.973403,0.223094,-0.983527,-0.100283,-0.150391,0.005407,2.053524
471,0.124838,0.337613,0.699353,0.066888,-0.972587,0.222710,-0.964140,-0.109502,-0.241750,0.005214,2.058738
472,0.121411,0.337607,0.700366,0.077833,-0.973547,0.214822,-0.930929,-0.123398,-0.343721,0.003574,2.062313
473,0.115927,0.336811,0.700803,0.056847,-0.974984,0.214883,-0.880488,-0.140666,-0.452718,0.005559,2.067871
474,0.111587,0.338578,0.701038,0.041192,-0.974909,0.218761,-0.810070,-0.159260,-0.564289,0.004691,2.072563
475,0.108472,0.338914,0.700549,0.025524,-0.974580,0.222582,-0.717312,-0.176901,-0.673921,0.003172,2.075734
476,0.106084,0.338528,0.698814,0.011043,-0.974134,0.225700,-0.601063,-0.192433,-0.775689,0.002977,2.078711
477,0.105343,0.337548,0.696252,-0.001198,-0.973140,0.230210,-0.462825,-0.207587,-0.861801,0.002842,2.081553
478,0.105186,0.337018,0.693246,-0.016134,-0.971940,0.234676,-0.307336,-0.222120,-0.925315,0.003056,2.084609
479,0.105490,0.336665,0.689291,-0.022717,-0.969609,0.243603,-0.140834,-0.231677,-0.962544,0.003982,2.088591
480,0.105962,0.336709,0.685553,-0.025651,-0.966951,0.253669,0.028371,-0.234032,-0.971815,0.003767,2.092359
481,0.106458,0.335995,0.681578,-0.025628,-0.964238,0.263796,0.191471,-0.228934,-0.954426,0.004069,2.096428
482,0.107249,0.335364,0.678343,-0.023957,-0.961589,0.273447,0.341643,-0.217525,-0.914310,0.003390,2.099818
483,0.108178,0.334832,0.676002,-0.048991,-0.958536,0.280728,0.474193,-0.201340,-0.857090,0.002574,2.102392
484,0.109211,0.333945,0.674020,-0.037630,-0.953181,0.300049,0.586943,-0.181517,-0.789018,0.002404,2.104796
485,0.110799,0.333101,0.672295,-0.002900,-0.947968,0.318352,0.679760,-0.159056,-0.715980,0.002492,2.107288
486,0.113224,0.332383,0.671132,0.017199,-0.950613,0.309901,0.754250,-0.135290,-0.642498,0.002785,2.110073
487,0.116555,0.331627,0.670279,0.042304,-0.952769,0.300736,0.813012,-0.111424,-0.571486,0.003520,2.113592
488,0.120643,0.330960,0.669892,0.067476,-0.947052,0.313911,0.858577,-0.086152,-0.505395,0.004161,2.117753
489,0.125809,0.330486,0.669455,0.092399,-0.941135,0.325158,0.893084,-0.059084,-0.445993,0.005206,2.122959
490,0.131036,0.330258,0.669005,0.110302,-0.931250,0.347285,0.918036,-0.033511,-0.395079,0.005251,2.128210
491,0.136433,0.330317,0.668531,0.106472,-0.930788,0.349710,0.935535,-0.011594,-0.353044,0.005418,2.133628
492,0.141692,0.330601,0.667923,0.107689,-0.931635,0.347072,0.947740,0.006696,-0.318972,0.005302,2.138930
493,0.146851,0.331409,0.666817,0.098575,-0.933587,0.344527,0.955933,0.022819,-0.292698,0.005337,2.144267
494,0.151700,0.332278,0.665748,0.109446,-0.931804,0.346068,0.960895,0.037599,-0.274349,0.005041,2.149309
495,0.156315,0.333176,0.664861,0.108330,-0.934856,0.338095,0.963550,0.050798,-0.262662,0.004785,2.154093
496,0.160408,0.333970,0.664037,0.118786,-0.937281,0.327710,0.964561,0.062754,-0.256290,0.004250,2.158343
497,0.164412,0.334864,0.662990,0.116165,-0.945122,0.305370,0.964332,0.073433,-0.254307,0.004233,2.162577
498,0.168259,0.335501,0.661711,0.124040,-0.951947,0.280018,0.963305,0.081487,-0.255741,0.004104,2.166681
499,0.172174,0.336134,0.660363,0.151083,-0.952597,0.264069,0.961771,0.086536,-0.259824,0.004188,2.170869
500,0.175724,0.336760,0.659367,0.178330,-0.953398,0.243374,0.960166,0.089102,-0.264845,0.003741,2.174610
501,0.179276,0.337230,0.658385,0.177628,-0.959117,0.220324,0.958988,0.090403,-0.268643,0.003715,2.178325
502,0.182258,0.337686,0.657373,0.176432,-0.962681,0.205223,0.958403,0.091543,-0.270339,0.003182,2.181506
503,0.185523,0.337886,0.656123,0.180233,-0.965967,0.185537,0.958244,0.092882,-0.270445,0.003501,2.185008
504,0.189518,0.337468,0.654162,0.176220,-0.970406,0.165103,0.958547,0.094113,-0.268945,0.004470,2.189478
505,0.193116,0.336540,0.652841,0.171232,-0.974432,0.145472,0.959533,0.094944,-0.265107,0.003944,2.193422
506,0.198334,0.335895,0.651621,0.169029,-0.977586,0.125522,0.961054,0.095474,-0.259346,0.005397,2.198819
507,0.202653,0.336179,0.649975,0.164220,-0.980432,0.108556,0.962973,0.095982,-0.251935,0.004631,2.203450
508,0.206747,0.336431,0.648002,0.156286,-0.983338,0.092852,0.965041,0.097563,-0.243264,0.004552,2.208002
509,0.212291,0.336993,0.647096,0.145381,-0.986852,0.070628,0.966853,0.101163,-0.234437,0.005645,2.213647
510,0.216428,0.339094,0.645868,0.138662,-0.989288,0.045641,0.968547,0.106075,-0.225089,0.004800,2.218447
511,0.220549,0.339714,0.645590,0.134971,-0.990591,0.022648,0.970280,0.111802,-0.214611,0.004177,2.222624
512,0.225090,0.340342,0.645173,0.132244,-0.991174,0.009245,0.971820,0.118028,-0.204047,0.004603,2.227227
513,0.228464,0.340696,0.644630,0.125955,-0.992036,-0.000852,0.973209,0.123597,-0.193878,0.003436,2.230662
514,0.232426,0.341359,0.644076,0.128894,-0.991594,-0.011291,0.974533,0.128104,-0.184051,0.004054,2.234717
515,0.236820,0.342016,0.643542,0.134409,-0.990579,-0.026231,0.975647,0.132170,-0.175054,0.004475,2.239192
516,0.240815,0.342630,0.642734,0.145795,-0.988768,-0.032877,0.976575,0.135845,-0.166876,0.004122,2.243314
517,0.244889,0.343244,0.642005,0.144960,-0.988806,-0.035342,0.977331,0.139042,-0.159659,0.004184,2.247498
518,0.249098,0.343953,0.641337,0.159130,-0.987037,-0.020887,0.977990,0.140815,-0.153969,0.004321,2.251818
519,0.253211,0.344376,0.640639,0.160418,-0.987042,-0.003710,0.978737,0.140189,-0.149738,0.004193,2.256011
520,0.257395,0.344714,0.639954,0.142569,-0.989780,0.003237,0.979689,0.137242,-0.146196,0.004254,2.260265
521,0.261444,0.345448,0.639352,0.121408,-0.992509,0.013650,0.980699,0.132744,-0.143558,0.004158,2.264423
522,0.265604,0.346339,0.638811,0.124327,-0.991912,0.025553,0.981592,0.127180,-0.142484,0.004288,2.268711
523,0.269836,0.346951,0.638192,0.124863,-0.991747,0.029106,0.982411,0.120908,-0.142305,0.004321,2.273032
524,0.273920,0.347573,0.637745,0.120854,-0.991958,0.037608,0.983108,0.114596,-0.142711,0.004155,2.277188
525,0.277892,0.348190,0.637243,0.117059,-0.991981,0.047653,0.983701,0.108068,-0.143715,0.004051,2.281239
526,0.281956,0.348779,0.636749,0.112684,-0.992116,0.054852,0.984327,0.100643,-0.144815,0.004136,2.285375
527,0.285996,0.349303,0.636213,0.104507,-0.992585,0.062083,0.984927,0.092440,-0.146199,0.004109,2.289484
528,0.290095,0.349634,0.635693,0.094696,-0.993012,0.070427,0.985472,0.083329,-0.147991,0.004145,2.293629
529,0.294126,0.349887,0.635101,0.086306,-0.993061,0.079876,0.985948,0.073463,-0.150033,0.004082,2.297711
530,0.298265,0.350040,0.634511,0.081693,-0.992880,0.086693,0.986287,0.063097,-0.152500,0.004183,2.301894
531,0.302431,0.350205,0.633869,0.067056,-0.993652,0.090328,0.986477,0.052253,-0.155347,0.004219,2.306113
532,0.306594,0.350387,0.633241,0.049355,-0.994523,0.092136,0.986534,0.041495,-0.158203,0.004214,2.310327
533,0.310789,0.350604,0.632548,0.038576,-0.995023,0.091879,0.986469,0.031511,-0.160888,0.004257,2.314584
534,0.314911,0.350836,0.631849,0.029621,-0.995466,0.090386,0.986321,0.022056,-0.163356,0.004187,2.318771
535,0.319019,0.350979,0.631158,0.017694,-0.995510,0.092988,0.986110,0.013210,-0.165570,0.004168,2.322939
536,0.323110,0.351012,0.630458,0.014208,-0.996121,0.086842,0.985908,0.005554,-0.167195,0.004151,2.327090
537,0.327208,0.351171,0.629782,0.008928,-0.996703,0.080643,0.985797,-0.001164,-0.167939,0.004157,2.331247
538,0.331161,0.350962,0.629006,0.004509,-0.997375,0.072266,0.985775,-0.006607,-0.167940,0.004034,2.335280
539,0.335095,0.350724,0.628161,0.001674,-0.997483,0.070881,0.985845,-0.009690,-0.167379,0.004031,2.339311
540,0.339117,0.350439,0.627316,-0.002769,-0.997642,0.068571,0.986015,-0.010598,-0.166322,0.004119,2.343431
541,0.343294,0.350119,0.626467,-0.007211,-0.997776,0.066261,0.986293,-0.009519,-0.164726,0.004275,2.347706
542,0.347299,0.349466,0.625714,0.003446,-0.998301,0.058172,0.986659,-0.005893,-0.162696,0.004127,2.351833
543,0.351741,0.349196,0.624813,0.017766,-0.998059,0.059681,0.987021,-0.000167,-0.160590,0.004540,2.356373
544,0.356006,0.348948,0.623886,0.020966,-0.997814,0.062670,0.987306,0.006879,-0.158678,0.004371,2.360745
545,0.360317,0.348502,0.623236,0.030010,-0.997618,0.062105,0.987483,0.015327,-0.156977,0.004382,2.365127
546,0.364885,0.348745,0.622621,0.040765,-0.997324,0.060684,0.987551,0.025189,-0.155268,0.004616,2.369742
547,0.369166,0.349243,0.622158,0.049000,-0.996905,0.061481,0.987476,0.035906,-0.153627,0.004335,2.374077
548,0.373346,0.349340,0.621680,0.063095,-0.996066,0.062218,0.987152,0.047726,-0.152489,0.004208,2.378285
549,0.377899,0.349430,0.621017,0.073107,-0.995586,0.058846,0.986591,0.060054,-0.151765,0.004602,2.382888
550,0.382077,0.349522,0.620699,0.077142,-0.995507,0.054907,0.985827,0.072068,-0.151497,0.004191,2.387079
551,0.386399,0.349336,0.620402,0.080977,-0.995369,0.051800,0.984805,0.084421,-0.151762,0.004337,2.391415
552,0.391049,0.350110,0.619767,0.093024,-0.993990,0.057709,0.983574,0.096906,-0.152288,0.004756,2.396171
553,0.395358,0.351133,0.619170,0.110384,-0.991388,0.070460,0.982204,0.108465,-0.153334,0.004470,2.400640
554,0.399708,0.351660,0.618533,0.130434,-0.989211,0.066697,0.980737,0.118821,-0.155037,0.004428,2.405069
555,0.404150,0.352677,0.617788,0.134664,-0.988914,0.062572,0.979330,0.127489,-0.157032,0.004617,2.409686
556,0.408197,0.353747,0.617048,0.148458,-0.987699,0.049094,0.978149,0.133722,-0.159194,0.004251,2.413937
557,0.412178,0.354628,0.616143,0.141371,-0.989123,0.040621,0.977178,0.137708,-0.161737,0.004176,2.418113
558,0.416187,0.355468,0.615253,0.136395,-0.990244,0.028522,0.976353,0.140324,-0.164451,0.004191,2.422304
559,0.420167,0.356088,0.614528,0.134540,-0.990829,0.012485,0.975781,0.141304,-0.166988,0.004093,2.426397
560,0.424207,0.356594,0.613844,0.127178,-0.991752,-0.015934,0.975477,0.140498,-0.169422,0.004129,2.430526
561,0.428334,0.356717,0.613052,0.122983,-0.991400,-0.044734,0.975459,0.138093,-0.171494,0.004204,2.434731
562,0.432385,0.357125,0.612289,0.131937,-0.988453,-0.074524,0.975696,0.134291,-0.173158,0.004142,2.438872
563,0.436596,0.357505,0.611710,0.106066,-0.988405,-0.108655,0.975883,0.130307,-0.175138,0.004268,2.443140
564,0.440659,0.358826,0.610779,0.086952,-0.984770,-0.150554,0.975743,0.127091,-0.178249,0.004373,2.447513
565,0.444769,0.359966,0.610113,0.085082,-0.978192,-0.189476,0.975040,0.125100,-0.183430,0.004316,2.451829
566,0.448840,0.360736,0.609444,0.076637,-0.971463,-0.224469,0.973372,0.125391,-0.191895,0.004198,2.456027
567,0.453063,0.361176,0.608588,0.070390,-0.968737,-0.237895,0.970384,0.128555,-0.204521,0.004331,2.460357
568,0.457156,0.361288,0.607864,0.066583,-0.964021,-0.257352,0.965726,0.134558,-0.221965,0.004159,2.464516
569,0.461325,0.361425,0.607155,0.067326,-0.956936,-0.282384,0.958775,0.143922,-0.245026,0.004230,2.468746
570,0.465495,0.361566,0.606458,0.072344,-0.950064,-0.303553,0.948736,0.157917,-0.273793,0.004231,2.472977
571,0.469643,0.361399,0.605587,0.083252,-0.939933,-0.331051,0.934346,0.178075,-0.308686,0.004241,2.477218
572,0.473861,0.361971,0.605151,0.094022,-0.928943,-0.358085,0.913905,0.204866,-0.350439,0.004279,2.481498
573,0.478068,0.362010,0.604409,0.085817,-0.915889,-0.392152,0.885417,0.237790,-0.399364,0.004272,2.485770
574,0.482215,0.362088,0.603514,0.073813,-0.898487,-0.432750,0.846660,0.275232,-0.455427,0.004243,2.490013
575,0.486415,0.362201,0.602689,0.056405,-0.887762,-0.456833,0.795139,0.315400,-0.517954,0.004281,2.494295
576,0.489856,0.363118,0.601986,0.052506,-0.875441,-0.480464,0.728202,0.357981,-0.584440,0.003630,2.497925
577,0.492644,0.364270,0.600962,0.043209,-0.865485,-0.499068,0.643556,0.400797,-0.652072,0.003185,2.501110
578,0.494833,0.365092,0.599350,0.057690,-0.853547,-0.517812,0.539949,0.439804,-0.717654,0.002841,2.503951
579,0.496424,0.366154,0.597405,0.058698,-0.838362,-0.541944,0.417309,0.471441,-0.776915,0.002727,2.506678
580,0.497537,0.367403,0.595314,0.056666,-0.824808,-0.562566,0.277608,0.491496,-0.825449,0.002678,2.509356
581,0.498052,0.368709,0.593027,0.085306,-0.829009,-0.552691,0.124078,0.496894,-0.858895,0.002684,2.512040
582,0.498048,0.370162,0.590524,0.110077,-0.834108,-0.540506,-0.037817,0.485650,-0.873335,0.002894,2.514934
583,0.497945,0.371838,0.588108,0.121709,-0.840483,-0.527991,-0.200774,0.456459,-0.866796,0.002943,2.517877
584,0.497804,0.373633,0.585867,0.162291,-0.850555,-0.500218,-0.357405,0.410227,-0.839032,0.002874,2.520751
585,0.496238,0.374865,0.584474,0.190223,-0.858198,-0.476771,-0.500954,0.350027,-0.791534,0.002431,2.523181
586,0.494439,0.375909,0.583298,0.213970,-0.863211,-0.457257,-0.626162,0.279736,-0.727784,0.002390,2.525571
587,0.492487,0.376725,0.582371,0.241004,-0.863980,-0.442104,-0.729671,0.201538,-0.653424,0.002310,2.527881
588,0.488273,0.377214,0.580704,0.256575,-0.858925,-0.443189,-0.810350,0.119214,-0.573691,0.004559,2.532440
589,0.484546,0.377156,0.579582,0.270400,-0.858483,-0.435764,-0.869665,0.038162,-0.492165,0.003893,2.536332
590,0.480040,0.377536,0.579753,0.287158,-0.859267,-0.423321,-0.910511,-0.038334,-0.411705,0.004525,2.540858
591,0.473721,0.376534,0.577404,0.295042,-0.862593,-0.410953,-0.936277,-0.107615,-0.334371,0.006815,2.547672
592,0.469932,0.374899,0.576108,0.300804,-0.869635,-0.391473,-0.950265,-0.168204,-0.262112,0.004326,2.551998
593,0.465663,0.373443,0.575156,0.302206,-0.876127,-0.375598,-0.955214,-0.220219,-0.197662,0.004610,2.556608
594,0.460982,0.371035,0.574298,0.321594,-0.879083,-0.351839,-0.954273,-0.263866,-0.140491,0.005334,2.561941
595,0.457853,0.369047,0.574535,0.321949,-0.890260,-0.322160,-0.950115,-0.298782,-0.089503,0.003714,2.565656
596,0.454511,0.366807,0.574702,0.322352,-0.902030,-0.287108,-0.944323,-0.325890,-0.045280,0.004027,2.569683
597,0.451236,0.364503,0.574862,0.333855,-0.910745,-0.243074,-0.938171,-0.346087,-0.007660,0.004007,2.573690
598,0.448059,0.362606,0.575308,0.344607,-0.917484,-0.198669,-0.933201,-0.358554,0.023972,0.003726,2.577417
599,0.444859,0.360843,0.575773,0.331050,-0.930792,-0.155025,-0.930348,-0.363221,0.050220,0.003684,2.581100
600,0.441665,0.358841,0.576162,0.346357,-0.930523,-0.119014,-0.929597,-0.361314,0.072819,0.003789,2.584890
601,0.438491,0.356670,0.576448,0.345948,-0.935814,-0.067621,-0.930853,-0.353582,0.092159,0.003856,2.588746
602,0.434583,0.354816,0.576959,0.338842,-0.939721,-0.045948,-0.933887,-0.340826,0.108136,0.004356,2.593101
603,0.430481,0.353302,0.577776,0.330991,-0.942565,-0.044902,-0.938182,-0.324165,0.121373,0.004448,2.597550
604,0.426697,0.351819,0.578639,0.319145,-0.946870,-0.039796,-0.943336,-0.303720,0.133687,0.004155,2.601704
605,0.422256,0.350450,0.579683,0.290961,-0.956166,-0.032998,-0.949173,-0.279726,0.144308,0.004764,2.606468
606,0.418009,0.350502,0.580661,0.262337,-0.964588,-0.027388,-0.955184,-0.254080,0.151876,0.004358,2.610826
607,0.414088,0.350272,0.581294,0.231843,-0.972624,-0.015891,-0.961086,-0.227271,0.157040,0.003978,2.614804
608,0.409619,0.349553,0.582426,0.195018,-0.980800,0.000455,-0.966748,-0.199219,0.160342,0.004666,2.619470
609,0.405830,0.349654,0.583344,0.167226,-0.985838,0.012596,-0.971626,-0.172166,0.162176,0.003899,2.623370
610,0.401951,0.348319,0.583528,0.143824,-0.989365,0.021702,-0.975403,-0.147905,0.163440,0.004107,2.627477
611,0.397590,0.347192,0.584004,0.116461,-0.992718,0.030780,-0.978364,-0.126083,0.164032,0.004530,2.632007
612,0.393300,0.346571,0.584461,0.097559,-0.994382,0.041058,-0.980707,-0.106582,0.163869,0.004359,2.636365
613,0.388693,0.346204,0.584919,0.087256,-0.994967,0.049256,-0.982404,-0.089711,0.163810,0.004643,2.641009
614,0.384021,0.345350,0.585940,0.080696,-0.994841,0.061476,-0.983576,-0.075514,0.163936,0.004859,2.645867
615,0.379515,0.345021,0.586602,0.066912,-0.995298,0.070033,-0.984424,-0.064421,0.163585,0.004566,2.650434
616,0.374767,0.345218,0.587064,0.070426,-0.994966,0.071292,-0.985033,-0.056372,0.162889,0.004774,2.655208
617,0.370390,0.345595,0.588202,0.084501,-0.994141,0.067410,-0.985497,-0.050532,0.161992,0.004538,2.659746
618,0.366078,0.346078,0.589148,0.085055,-0.993906,0.070123,-0.985895,-0.046388,0.160807,0.004441,2.664187
619,0.362013,0.346578,0.589877,0.076747,-0.995077,0.062697,-0.986186,-0.043810,0.159744,0.004159,2.668346
620,0.358129,0.346855,0.590493,0.079703,-0.995307,0.054872,-0.986417,-0.041800,0.158853,0.003942,2.672289
621,0.354213,0.347044,0.591097,0.061723,-0.996087,0.063260,-0.986700,-0.039312,0.157728,0.003967,2.676256
622,0.350263,0.346942,0.591636,0.061942,-0.996660,0.053208,-0.987007,-0.036705,0.156426,0.003988,2.680244
623,0.346282,0.346712,0.592226,0.045506,-0.998093,0.041700,-0.987278,-0.034005,0.155326,0.004031,2.684275
624,0.342587,0.346175,0.592784,0.029407,-0.998364,0.049037,-0.987541,-0.031189,0.154240,0.003776,2.688050
625,0.338671,0.345877,0.593764,0.016487,-0.998545,0.051344,-0.987841,-0.028685,0.152797,0.004048,2.692098
626,0.334478,0.345635,0.594436,0.012155,-0.998821,0.046999,-0.988152,-0.026451,0.151184,0.004253,2.696351
627,0.330305,0.344574,0.595087,0.009061,-0.998964,0.044594,-0.988470,-0.024286,0.149458,0.004354,2.700706
628,0.325913,0.343841,0.595911,0.009825,-0.999128,0.040573,-0.988794,-0.022397,0.147594,0.004529,2.705234
629,0.321550,0.343561,0.596425,0.017706,-0.999258,0.034208,-0.989070,-0.021152,0.145920,0.004403,2.709637
630,0.317169,0.343339,0.597013,0.023270,-0.999339,0.027935,-0.989321,-0.019561,0.144438,0.004426,2.714062
631,0.312266,0.343050,0.597626,0.032435,-0.999239,0.021682,-0.989541,-0.017223,0.143223,0.004949,2.719011
632,0.307539,0.343059,0.597763,0.033144,-0.999394,0.010612,-0.989638,-0.015109,0.142788,0.004730,2.723741
633,0.303089,0.343318,0.598233,0.035042,-0.999386,-0.000457,-0.989606,-0.013746,0.143143,0.004482,2.728224
634,0.298633,0.343611,0.598836,0.026581,-0.999627,-0.006192,-0.989472,-0.013181,0.144121,0.004506,2.732729
635,0.294465,0.344260,0.599484,0.023616,-0.999636,-0.013027,-0.989224,-0.013599,0.145774,0.004267,2.736996
636,0.290325,0.344798,0.600143,0.028302,-0.999404,-0.019761,-0.988849,-0.015439,0.148122,0.004227,2.741223
637,0.286265,0.345273,0.600837,0.032995,-0.999174,-0.023738,-0.988361,-0.018828,0.150958,0.004146,2.745370
638,0.282475,0.345481,0.601506,0.030064,-0.999332,-0.020796,-0.987773,-0.023882,0.154058,0.003854,2.749224
639,0.278534,0.345566,0.602123,0.027614,-0.999133,-0.031169,-0.987034,-0.030675,0.157550,0.003990,2.753214
640,0.274614,0.345418,0.602719,0.038257,-0.998764,-0.031745,-0.986122,-0.039072,0.161359,0.003968,2.757182
641,0.270667,0.345104,0.603312,0.044599,-0.998627,-0.027474,-0.985043,-0.049456,0.165059,0.004004,2.761186
642,0.266660,0.344742,0.603872,0.050053,-0.998368,-0.027513,-0.983789,-0.061168,0.168573,0.004061,2.765247
643,0.262621,0.344385,0.604397,0.061672,-0.997766,-0.025673,-0.982389,-0.073561,0.171758,0.004089,2.769336
644,0.258628,0.344381,0.604987,0.074850,-0.996916,-0.023592,-0.980869,-0.086607,0.174341,0.004036,2.773372
645,0.254559,0.343866,0.605751,0.083626,-0.996349,-0.017176,-0.979327,-0.100108,0.175775,0.004172,2.777545
646,0.250584,0.343185,0.606688,0.093183,-0.995602,-0.009642,-0.977878,-0.113815,0.175503,0.004140,2.781685
647,0.246770,0.342474,0.607617,0.114444,-0.993386,-0.009327,-0.976530,-0.127576,0.173534,0.003989,2.785674
648,0.242822,0.341740,0.608615,0.135459,-0.990773,-0.004483,-0.975318,-0.141181,0.169775,0.004138,2.789812
649,0.238690,0.340915,0.609449,0.150557,-0.988582,-0.006124,-0.974390,-0.153939,0.163909,0.004295,2.794107
650,0.234860,0.340006,0.610389,0.162614,-0.986661,-0.007592,-0.973839,-0.165420,0.155803,0.004047,2.798154
651,0.230868,0.339341,0.611244,0.175430,-0.984438,-0.010314,-0.973672,-0.175407,0.145584,0.004136,2.802290
652,0.226434,0.338598,0.612076,0.181383,-0.983238,-0.018536,-0.973735,-0.184218,0.133806,0.004573,2.806863
653,0.222453,0.337944,0.612759,0.191400,-0.981253,-0.022557,-0.973850,-0.192442,0.120760,0.004092,2.810954
654,0.218614,0.336967,0.613339,0.200265,-0.979368,-0.027070,-0.974085,-0.199713,0.106172,0.004004,2.814959
655,0.214646,0.336520,0.613841,0.214357,-0.975988,-0.038718,-0.974413,-0.205890,0.090153,0.004024,2.818983
656,0.210971,0.336402,0.614357,0.217925,-0.974439,-0.054567,-0.974514,-0.211572,0.074559,0.003713,2.822695
657,0.207118,0.335233,0.615003,0.220734,-0.973027,-0.067045,-0.974291,-0.216940,0.060778,0.004079,2.826774
658,0.203440,0.334062,0.615501,0.226122,-0.970887,-0.079034,-0.973788,-0.222126,0.048954,0.003892,2.830666
659,0.199981,0.333063,0.615298,0.224975,-0.969808,-0.094119,-0.973024,-0.227234,0.039854,0.003605,2.834271
660,0.196182,0.331946,0.615156,0.226995,-0.966911,-0.116433,-0.972226,-0.231452,0.034738,0.003963,2.838234
661,0.192175,0.330697,0.615034,0.227526,-0.963753,-0.139327,-0.971633,-0.233973,0.034437,0.004200,2.842433
662,0.188267,0.329593,0.614578,0.230489,-0.958689,-0.166704,-0.971207,-0.234933,0.039536,0.004086,2.846519
663,0.183951,0.328570,0.613818,0.219013,-0.958613,-0.181917,-0.970934,-0.234110,0.049804,0.004500,2.851019
664,0.179628,0.327569,0.613021,0.203612,-0.961235,-0.185927,-0.970833,-0.231103,0.063827,0.004509,2.855528
665,0.175337,0.326661,0.612335,0.194606,-0.963093,-0.185958,-0.970752,-0.226112,0.080712,0.004440,2.859968
666,0.171283,0.325632,0.612083,0.204680,-0.961913,-0.181190,-0.970624,-0.219520,0.098490,0.004190,2.864158
667,0.166966,0.324849,0.611880,0.201760,-0.964668,-0.169435,-0.970805,-0.211457,0.113240,0.004392,2.868549
668,0.162503,0.324045,0.611491,0.187560,-0.970696,-0.150238,-0.971497,-0.202641,0.123006,0.004552,2.873101
669,0.158604,0.323138,0.611252,0.173135,-0.975560,-0.135307,-0.972936,-0.193200,0.126768,0.004010,2.877111
670,0.153550,0.321351,0.612966,0.149719,-0.980041,-0.130780,-0.975512,-0.182413,0.122893,0.005628,2.882740
671,0.148766,0.319431,0.614787,0.125476,-0.984342,-0.123797,-0.979017,-0.171658,0.109810,0.005466,2.888206
672,0.144204,0.317239,0.616510,0.104582,-0.988228,-0.111664,-0.982914,-0.162855,0.085777,0.005347,2.893553
673,0.138334,0.316245,0.619534,0.082267,-0.992515,-0.090260,-0.986868,-0.154690,0.046511,0.006678,2.900230
674,0.133199,0.316268,0.623474,0.069047,-0.994446,-0.079429,-0.989446,-0.144424,-0.011766,0.006473,2.906703
675,0.128196,0.316384,0.627326,0.061372,-0.995604,-0.070749,-0.987258,-0.131272,-0.089941,0.006315,2.913018
676,0.122694,0.316284,0.631333,0.055154,-0.996676,-0.059954,-0.975373,-0.114706,-0.188389,0.006808,2.919825
677,0.118199,0.316802,0.633763,0.054462,-0.997149,-0.052222,-0.947841,-0.094314,-0.304470,0.005136,2.924961
678,0.114188,0.317305,0.634689,0.049337,-0.997938,-0.041067,-0.898884,-0.070458,-0.432484,0.004147,2.929108
679,0.110620,0.317415,0.634990,0.016068,-0.999464,-0.028514,-0.823131,-0.042384,-0.566268,0.003583,2.932691
680,0.107997,0.317245,0.633115,0.021839,-0.998749,-0.044990,-0.716999,-0.008884,-0.697017,0.003229,2.935920
681,0.106724,0.317181,0.629929,0.017326,-0.998252,-0.056497,-0.579457,0.025315,-0.814610,0.003431,2.939351
682,0.105981,0.316434,0.626419,0.023367,-0.999049,-0.036811,-0.414639,0.057491,-0.908168,0.003664,2.943016
683,0.105271,0.315741,0.622443,0.028115,-0.999018,-0.034247,-0.232088,0.089522,-0.968566,0.004098,2.947114
684,0.106033,0.316284,0.616288,0.054362,-0.997751,-0.039205,-0.045126,0.120133,-0.991732,0.006225,2.953339
685,0.106258,0.316151,0.610400,0.056086,-0.997768,-0.036245,0.134244,0.145649,-0.980186,0.005894,2.959233
686,0.108836,0.315247,0.604203,0.070375,-0.996827,-0.037185,0.297804,0.165640,-0.940147,0.006772,2.966005
687,0.110771,0.316038,0.599711,0.073725,-0.996138,-0.047691,0.440490,0.179921,-0.879543,0.004955,2.970960
688,0.112622,0.316913,0.595964,0.083571,-0.994310,-0.066055,0.560692,0.189519,-0.806044,0.004270,2.975230
